Track,Date,Race Number,Breed of Race,Distance,About Distance Indicator,Surface,Off Turf Indicator,Course Type,Race Type,Abbreviated Race Conditions,Race Name,Sex Restriction,Age Restriction,Statebred Restriction,Purse,Maximum Claiming Price,Minimum Claiming Price,Grade,Division,Number of Starters,Track Condition,Weather,Post Time,Temp Rail Distance,Chute Start Indicator,Track Sealed Indicator,Race F1 Time,Race F2 Time,Race F3 Time,Race F4 Time,Race F5 Time,Race Winning Time,WPS Combined Pool,Run Up Distance,Downhill Turf Indicator,Number of turns in race,Number of turns in race (decimal),Field 39,Field 40,Field 41,Field 42,Field 43,Field 44,Field 45,Field 46,Field 47,Field 48,Field 49,Field 50,Horse Name,Horse Age,Horse Sex,Medication,Equipment,Weight Carried,Claiming Price,Earnings,Program Number,Coupled Type,Morning Line Odds,Final Tote Odds,Favorite Indicator,Non-Betting Indicator,Win Mutuel Paid,Place Mutuel Paid,Show Mutuel Paid,Post Position,Position at Start Call,Position at Call 1,Position at Call 2,Position at Call 3,Position at Call 4,Position at Call 5,Position at Finish,Official Finish Position,Call 1 Lengths Behind,Call 2 Lengths Behind,Call 3 Lengths Behind,Call 4 Lengths Behind,Stretch Call Lengths Behind,Finish Lengths Behind,Comment Line,Trainer First Name,Trainer Middle Name,Trainer Last Name,Jockey First Name,Jockey Middle Name,Jockey Last Name,Apprentice Wgt Allowance,Owner Full Name,Claimed Indicator,Claiming Trainer First Name,Claiming Trainer Middle Name,Claiming Trainer Last Name,Claiming Owner Full Name,Scratch Indicator,Reason for Scratch,Last Race Track,Last Race Date,Last Race Race Number,Last Race Finish Position,Long Comment Line,Sire,Dam,DamSire,Foaling Date,Foaling Area,Horse Weight,Number of Claims Submitted,Void Indicator,Void Reason,Breeder,Color,Jockey ID,Trainer ID,Field 117,Field 118,Field 119,Field 120,Field 121,Field 122,Field 123,Field 124,Field 125,Field 126,Field 127,Field 128,Field 129,Field 130,#1 Wager Type,#1 Wager Unit,#1 Number Right,#1 Wager Payout,#1 Winning Pgm Numbers,#1 Total Pool,#2 Wager Type,#2 Wager Unit,#2 Number Right,#2 Wager Payout,#2 Winning Pgm Numbers,#2 Total Pool,#3 Wager Type,#3 Wager Unit,#3 Number Right,#3 Wager Payout,#3 Winning Pgm Numbers,#3 Total Pool,#4 Wager Type,#4 Wager Unit,#4 Number Right,#4 Wager Payout,#4 Winning Pgm Numbers,#4 Total Pool,#5 Wager Type,#5 Wager Unit,#5 Number Right,#5 Wager Payout,#5 Winning Pgm Numbers,#5 Total Pool,#6 Wager Type,#6 Wager Unit,#6 Number Right,#6 Wager Payout,#6 Winning Pgm Numbers,#6 Total Pool,#7 Wager Type,#7 Wager Unit,#7 Number Right,#7 Wager Payout,#7 Winning Pgm Numbers,#7 Total Pool,#8 Wager Type,#8 Wager Unit,#8 Number Right,#8 Wager Payout,#8 Winning Pgm Numbers,#8 Total Pool,#9 Wager Type,#9 Wager Unit,#9 Number Right,#9 Wager Payout,#9 Winning Pgm Numbers,#9 Total Pool,#10 Wager Type,#10 Wager Unit,#10 Number Right,#10 Wager Payout,#10 Winning Pgm Numbers,#10 Total Pool,#11 Wager Type,#11 Wager Unit,#11 Number Right,#11 Wager Payout,#11 Winning Pgm Numbers,#11 Total Pool,#12 Wager Type,#12 Wager Unit,#12 Number Right,#12 Wager Payout,#12 Winning Pgm Numbers,#12 Total Pool,#13 Wager Type,#13 Wager Unit,#13 Number Right,#13 Wager Payout,#13 Winning Pgm Numbers,#13 Total Pool,#14 Wager Type,#14 Wager Unit,#14 Number Right,#14 Wager Payout,#14 Winning Pgm Numbers,#14 Total Pool,#15 Wager Type,#15 Wager Unit,#15 Number Right,#15 Wager Payout,#15 Winning Pgm Numbers,#15 Total Pool,#16 Wager Type,#16 Wager Unit,#16 Number Right,#16 Wager Payout,#16 Winning Pgm Numbers,#16 Total Pool,#17 Wager Type,#17 Wager Unit,#17 Number Right,#17 Wager Payout,#17 Winning Pgm Numbers,#17 Total Pool,#18 Wager Type,#18 Wager Unit,#18 Number Right,#18 Wager Payout,#18 Winning Pgm Numbers,#18 Total Pool,#19 Wager Type,#19 Wager Unit,#19 Number Right,#19 Wager Payout,#19 Winning Pgm Numbers,#19 Total Pool
OP,03/22/2026,2,Thoroughbred,8.00,,Dirt,,Main Course,Claiming,NW2     L,,Fillies & mares,3 year olds & up,,41000,32000,32000,,,8,Fast,Clear,1:06,,,,23.750,47.910,73.010,86.390,,99.570,154934,60,,2,2,,,,,,,,,,,,,Don't Look Back,5,M,L,,121,32000,512,1,,5,5.4,,,,,,1,4,4,4,5,,7,7,7,2.10,2.60,3.10,,7.00,10.30,"tracked 2p, weakened",Cipriano,,Contreras,Emmanuel,,Esquivel,,"Contreras Stable, Inc.",,,,,,,,OP,02/26/2026,4,3,"tracked 2p, weakened",Hard Spun,Elope,Gone West,04/26/2021,KY,,,,,"Peter E. Blum Thoroughbreds, LLC",DK B/,150648,956510,,,,,,,,,,,,,,,Daily Double,1.00,,29.40,6-3,32417.00,Exacta,1.00,,6.80,3-4,100695.00,Superfecta,.10,,21.24,3-4-6-7,37374.00,Trifecta,.50,,22.45,3-4-6,58459.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,2,Thoroughbred,8.00,,Dirt,,Main Course,Claiming,NW2     L,,Fillies & mares,3 year olds & up,,41000,32000,32000,,,8,Fast,Clear,1:06,,,,23.750,47.910,73.010,86.390,,99.570,154934,60,,2,2,,,,,,,,,,,,,Quibble,4,M,L,,121,32000,512,2,,30,56.1,,,,,,2,8,8,8,8,,8,8,8,7.20,7.10,6.70,,9.00,10.80,"trail 3p, never menace",Michael,E.,Lauer,Jane,,Elliott,,Penny S. Lauer,,,,,,,,OP,02/26/2026,4,7,"trailed 3p, never menaced",Dialed In,Prize Winner,Pure Prize,03/03/2022,IN,,,,,Michael E. Lauer & Penny S. Lauer,CH,2997044,1054,,,,,,,,,,,,,,,Daily Double,1.00,,29.40,6-3,32417.00,Exacta,1.00,,6.80,3-4,100695.00,Superfecta,.10,,21.24,3-4-6-7,37374.00,Trifecta,.50,,22.45,3-4-6,58459.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,True Passion,4,M,L,,118,,36000,5,,4.5,3.1,,,8.2,4,2.8,5,2,2,1,,,1,1,1,.10,,,,,,"2p, cued3/16, kick clr",Lonnie,,Briley,Joseph,C.,Bealmear,,Norman Stables LLC,,,,,,,,ELP,08/11/2025,6,3,"prominent, command in hand 2p 3/8, roused3/16, kicked clear",Audible,Fortune Pearl,Mineshaft,01/27/2022,KY,,,,,"SF Bloodstock, LLC & Hartwell Farm Inc.",B,174036,10838,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,Tizntshelovely,4,M,L,,124,,12000,6,,3,5.7,,,,6.2,3,6,4,4,5,,,2,2,2,1.70,3.60,,,4.00,5.50,"4-3p,kept on,edged plc",Dallas,,Stewart,Cristian,A.,Torres,,"On Our Own Stable LLC and Stewart, Dallas",,,,,,,,OP,02/13/2026,3,1,"stalk 4p, coaxed along 3p turn, kept on 4p lane, edged out place",Tiz the Law,Sense of Grace,Street Sense,02/23/2022,KY,,,,,"Peak Thoroughbreds, LLC",DK B/,158863,135878,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,Shanett,4,M,L,,124,,6000,3,,3.5,1.6,Y,,,,2.4,3,1,3,2,,,3,3,3,.20,2.00,,,4.50,6.25,"2p, btwn turn, evenly",S.,Jade,Cunningham,Francisco,,Arrieta,,"Finegan, Randy, Ametrano, Joseph, Veal, Mitchell and Thorne, Robert",,,,,,,,OP,02/20/2026,7,4,"up close 2p, pushed along between turn, finished evenly stretch",McKinzie,Gold Beach,Tapit,02/28/2022,KY,,,,,Hunter Valley Farm,B,148561,974915,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,Well Aware,4,M,L,Blinkers,124,,3000,1,,15,16.6,,,,,,1,6,5,6,,,6,4,4,2.70,4.60,,,7.00,7.50,"bmp st,2p,cue5/16,flat",Chris,A.,Hartman,Keith,J.,Asmussen,,JD Thoroughbreds LLC,,,,,,,,OP,02/20/2026,7,6,"bump st, track 2p, roused 5/16, flattened",City of Light,Inside Story,Alternation,01/21/2022,KY,,,,,Jerry L. Romans,B,168392,235027,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,Baytown Butterfly,4,M,L,,121,,1000,4,,2.5,5,,,,,,4,3,6,4,,,4,5,5,2.80,2.60,,,5.50,7.75,"3-5p, asked 3/8, faded",Peter,,Miller,Ramon,A.,Vazquez,,Brent J. Malmstrom,,,,,,,,OP,12/28/2025,8,4,"rated 3p, asked 3/8, faded 5p lane",Omaha Beach,Atala,Stormy Atlantic,04/25/2022,KY,,,,,Don Alberto Corporation,B,100175,1257,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,Moon Over Choctaw,4,M,L,Blinkers,118,,1000,7,,4,6.3,,,,,,7,7,7,7,,,7,6,6,4.80,6.60,,,9.50,8.00,"3p, 6p upper, no bid",Philip,,D'Amato,Rafael,,Bejarano,,Rockin Robin Racing Stables,,,,,,,,OP,12/28/2025,7,6,"trail 3p, driven around turn, angle 6p upper stretch, no threat",Malibu Moon,Cash Is Queen,Unbridled's Song,02/26/2022,KY,,,,,Gil Masters,B,102032,277836,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,3,Thoroughbred,6.00,,Dirt,,Main Course,Starter Allowance,C,,Fillies & mares,4 year olds & up,,60000,50000,,,,7,Fast,Clear,1:37,,,,22.020,45.180,57.240,,,69.530,172731,80,,1,1,,,,,,,,,,,,,Up the Creek,5,M,L,,118,,1000,2,,15,12.2,,,,,,2,5,1,3,,,5,7,7,,2.10,,,6.00,8.75,"bump st, ins, gave way",Matt,,Williams,Emmanuel,,Esquivel,,"D and D Racing, Delta Dawn Stables, LLC, Outchunda Farms, LLC and Sauganash Stab",,,,,,,,OP,03/14/2026,7,7,"bump st, early pace, lost lead inside 3/8, gave way stretch",Upstart,Clearwater,Paynter,03/29/2021,KY,,,,,Mr. & Mrs. Duncan Lloyd,B,150648,245538,,,,,,,,,,,,,,,Pick 3,1.00,3,111.90,6-3-5,29664.00,Daily Double,1.00,,12.10,3-5,17546.00,Exacta,1.00,,22.40,5-6,102571.00,Superfecta,.10,,39.59,5-6-3-1,32034.00,Trifecta,.50,,34.50,5-6-3,52094.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Smart With Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Trainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Abitibi,7,M,L,Blinkers,118,12500,18600,8,,3,2.1,Y,,6.2,3.6,2.8,8,5,5,2,,,1,1,1,1.20,.50,,,,,"4-3p,bid1/4,edge clear",Peter,,Miller,Ramon,A.,Vazquez,,Starry Night Racing,Y,Thomas,H.,Swearingen,Pam Am Racing,,,OP,02/21/2026,7,9,"stalk 4p, loomed 5/16, bid1/4, roused 3p 3/16, led1/8, edge clear",Skipshot,Stupefaction,Elusive Quality,01/31/2019,KY,,1,,,Olympia Star,B,100175,1257,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,First Hill,6,M,L,Front Wraps,118,12500,6200,2,,15,2.4,,,,3.4,2.6,1,2,1,1,,,2,2,2,,,,,.10,1.75,"ins, cued1/4, 2nd best",John,,Haran,Walter,,De La Cruz,,"Haran Thoroughbreds LLC and Brittingham, Carl",,,,,,,,OP,02/21/2026,7,8,"pace inside, wait turn, roused 1/4, lost lead before1/8, clear2nd",West Coast,Singlet,Real Quiet,04/15/2020,KY,,,,,Shortleaf Stable,DK B/,147792,279563,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Tartaria,4,M,L,,121,12500,3100,6,,3.5,4.5,,,,,3,6,6,6,5,,,3,3,3,3.20,1.70,,,3.10,6.00,"bump st,3-4p,even lane",Steven,M.,Asmussen,Erik,,Asmussen,,Steven M. Asmussen,Y,Casey,,Schleis,Kenton Christensen & Galen Walters,,,OP,03/08/2026,6,5,"bump st, chased 3p, ranged up under coaxing 4p 1/4, evenly lane",Mo Town,Five Songs,Forestry,05/08/2022,KY,,4,,,Steven S. Davis,B,174049,5621,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Riobella,6,M,L,Front Wraps,118,12500,1550,1A,A,2.5,3.6,,,,,,3,7,7,7,,,4,4,4,3.30,3.70,,,6.10,7.50,"2p5/16,4p1/4,no close",Kim,A.,Puhl,Israel,,Hernandez,,Gene Burkholder,,,,,,,,OP,02/27/2026,5,8,"rated inside, pushed along 2p turn, angled 4p turn, no final bid",Union Rags,Riboletti,Distorted Humor,02/22/2020,KY,,,,,"Three Chimneys Farm, LLC",B,149814,1503,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Rodeo Star,4,M,L,Blinkers,118,12500,388,5,,12,41.7,,,,,,5,8,8,8,,,6,5,5,5.30,4.70,,,7.60,9.00,"brk out bmp,3p,6p lane",Ilkay,,Kantarmaci,David,,Cohen,,"Kantarmaci, Ilkay, Celeritas Racing LLC and America's Pastime Stables",,,,,,,,OP,02/28/2026,1,6,"broke out bump, trail 3p, ridden turn, fanned 6p lane, no impact",Redesdale,I'm a Bird,Andromeda's Hero,04/23/2022,NY,,,,,Kaylee M. Platt,CH,111066,960213,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Collected Glory,6,M,L,,118,12500,388,1,A,2.5,3.6,,,,,,2,1,3,6,,,5,6,6,.60,2.20,,,6.60,9.50,"2p, rail turn, yielded",William,N.,Martin,Cristian,A.,Torres,,Gene Burkholder,Y,McLean,,Robertson,John Mentz,,,OP,02/27/2026,5,3,"press 2p, lost ground along rail turn, yielded stretch",Collected,Conkate,Exchange Rate,03/01/2020,KY,,1,,,Martha Buckner & Matthew Ernst,GR/RO,158863,235710,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,St. Albans Raid,4,M,L,,114,12500,387,7,,6,13.8,,,,,,7,4,4,4,,,7,7,7,1.10,1.60,,,11.60,19.50,"up close btwn3p, yield",Robert,A.,Young,Ronnie,,Huckaby,Apprentice Type 2 (7 lbs),Gentry Farms (A.P. Gentry),,,,,,,,OP,02/08/2026,5,10,"up close btwn 3p, gave way",Global Campaign,War of the States,Bodemeister,04/07/2022,KY,,,,,Paul Tackett Revocable Trust,DK B/,176022,6514,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,4,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,C,,Fillies & mares,4 year olds & up,,31000,12500,12500,,,8,Fast,Clear,2:08,,,,22.060,46.270,58.470,,,70.820,223325,80,,1,1,,,,,,,,,,,,,Highly Creative,6,M,L,,113,12500,387,4,,4.5,8.1,,,,,,4,3,2,3,,,8,8,8,.50,1.50,,,13.60,25.25,"prompted btwn, retreat",Thomas,L.,Van Berg,Amir,,Mendoza,Apprentice Type 1 (5 lbs),"Lewis E. Mathews, Jr.",,,,,,,,BTP,10/03/2024,6,2,"prompted pace between foes, retreated",Creative Cause,High Dollar Woman,Super Saver,02/07/2020,KY,,,,,"Baron Thoroughbreds, LLC",GR/RO,3213006,162541,,,,,,,,,,,,,,,Pick 3,1.00,3,43.80,3-5-3/8,14782.00,Daily Double,1.00,,17.10,5-8,18160.00,Exacta,1.00,,10.50,8-2,160440.00,Superfecta,.10,,8.91,8-2-6-1,57474.00,Trifecta,.50,,15.15,8-2-6,86013.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,Lovely Words,4,M,L,Hood,124,40000,28800,6,,4,3.3,,,8.6,3.8,3,6,1,2,2,,,1,1,1,.10,.10,,,,,"btw2p5/16,float5p lane",John,Alexander,Ortiz,Danilo,,Grisales Rave,,Rags Racing Stable LLC,,,,,,,,OP,03/06/2026,8,8,"dueled 3p, roused btwn 2p 5/16, led float 5p top lane, forged clr",Thousand Words,Orca,Mizzen Mast,04/18/2022,KY,,,,,Torie D. Gladwell & Daniel S Mallory,DK B/,2789402,957666,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,Fillies & mares,3 year olds & up,,48000,40000,40000,,,7,Fast,Clear,2:39,,,,22.270,45.870,58.430,,,71.190,185557,80,,1,1,,,,,,,,,,,,,With Kindness,4,M,L,Blinkers,124,40000,9600,4,,3,1.6,Y,,,3.2,2.6,4,3,5,5,,,2,2,2,.80,1.20,,,1.00,1.50,"btw2-3p,cue5/16,ran on",Aaron,,Shorter,Ramon,A.,Vazquez,,Amaty Racing Stables,,,,,,,,OP,02/16/2026,2,3,"track btwn 2p, cued 5/16, ran on 3p stretch for place",Spun to Run,Aggregator,Graydar,03/16/2022,FL,,,,,Elizabeth LaPierre & Jennifer Given,B,100175,271997,,,,,,,,,,,,,,,Pick 3,1.00,3,74.50,5-3/8-6,20063.00,Pick 4,.50,4,118.10,3-5-3/8-6,84969.00,Pick 5,.50,5,833.80,6-3-5-3/8-6,157270.00,Daily Double,1.00,,17.30,8-6,22682.00,Exacta,1.00,,10.80,6-4,122188.00,Superfecta,.10,,32.01,6-4-5-3,45027.00,Trifecta,.50,,36.80,6-4-5,66794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
